sample_id,label,score,rank,method
1199,20,1.9230882910877074,1,corr_integral
3991,46,2.960786432975222,2,corr_integral
4019,47,3.176481148488208,3,corr_integral
4045,41,3.264369810290482,4,corr_integral
1731,58,3.315124846245675,5,corr_integral
2154,46,3.518549735556453,6,corr_integral
2435,59,3.612653191147858,7,corr_integral
1732,52,3.722945742485882,8,corr_integral
3698,13,3.951747541704892,9,corr_integral
1809,57,3.957695262416099,10,corr_integral
2145,43,4.04827579445671,11,corr_integral
4024,63,4.056986395588751,12,corr_integral
4328,1,4.108906056895298,13,corr_integral
3329,15,4.132031283121003,14,corr_integral
3998,5,4.175713030215651,15,corr_integral
665,52,4.203362772873722,16,corr_integral
4101,57,4.257890130787878,17,corr_integral
1094,1,4.305847599696538,18,corr_integral
3094,10,4.343786463070137,19,corr_integral
3603,53,4.406305552408376,20,corr_integral
655,42,4.464247932504375,21,corr_integral
77,61,4.480837378516758,22,corr_integral
2149,50,4.482798890193284,23,corr_integral
4011,59,4.59068190394336,24,corr_integral
4184,59,4.679527839504598,25,corr_integral
1134,21,4.750429149022119,26,corr_integral
294,1,4.7812152378905415,27,corr_integral
3538,41,4.909732880153775,28,corr_integral
4309,13,4.932425183758432,29,corr_integral
1922,42,4.9802485803686904,30,corr_integral
1050,21,5.003908881561062,31,corr_integral
3941,21,5.019847269807254,32,corr_integral
2148,55,5.09928245799935,33,corr_integral
4047,47,5.10485777618855,34,corr_integral
356,61,5.121470724203312,35,corr_integral
1620,58,5.145422361064731,36,corr_integral
2610,46,5.1929469947380476,37,corr_integral
3388,54,5.197104297053699,38,corr_integral
1979,56,5.205167009095936,39,corr_integral
3314,43,5.213399495314165,40,corr_integral
4156,39,5.30759996828117,41,corr_integral
56,1,5.329449485696341,42,corr_integral
415,0,5.3568417313857255,43,corr_integral
2963,49,5.401069577011083,44,corr_integral
1915,1,5.450173026712008,45,corr_integral
437,56,5.489836479109518,46,corr_integral
4306,60,5.538216122184146,47,corr_integral
2211,5,5.554742461944977,48,corr_integral
3034,31,5.556356988408337,49,corr_integral
4326,8,5.560478369037145,50,corr_integral
2164,1,5.598859164323604,51,corr_integral
1602,63,5.6017485773303255,52,corr_integral
2155,43,5.606387189534511,53,corr_integral
1188,41,5.614359556211536,54,corr_integral
1356,42,5.6536512618262185,55,corr_integral
4103,53,5.675118370732217,56,corr_integral
2147,1,5.722219250351425,57,corr_integral
2496,53,5.747498001915094,58,corr_integral
1201,58,5.757534349864119,59,corr_integral
2495,39,5.773829876187205,60,corr_integral
411,42,5.789461837806969,61,corr_integral
4041,1,5.80797878571543,62,corr_integral
829,46,5.812875773859784,63,corr_integral
3446,63,5.823773258905035,64,corr_integral
3627,1,5.825165014903971,65,corr_integral
1999,43,5.867735628183457,66,corr_integral
4176,46,5.90458405576091,67,corr_integral
4044,43,5.929992475158123,68,corr_integral
3114,51,5.934685619408344,69,corr_integral
238,39,5.970713191920736,70,corr_integral
3543,57,5.97332519996763,71,corr_integral
2088,1,5.977757284269107,72,corr_integral
4169,49,5.985157773260075,73,corr_integral
3994,42,5.992807605625765,74,corr_integral
2466,45,5.997760873176973,75,corr_integral
769,57,5.997921796488345,76,corr_integral
588,10,6.004312243767928,77,corr_integral
3940,6,6.024241121396229,78,corr_integral
4205,5,6.0561750329724005,79,corr_integral
2162,47,6.060544021287542,80,corr_integral
0,47,6.062259149079121,81,corr_integral
1355,57,6.069365559866642,82,corr_integral
3833,59,6.082641491205568,83,corr_integral
2970,1,6.1029595360198705,84,corr_integral
390,43,6.103242301833433,85,corr_integral
4273,2,6.105217814866527,86,corr_integral
2064,46,6.119450697366325,87,corr_integral
4127,10,6.143065982062148,88,corr_integral
165,47,6.146674733333836,89,corr_integral
3395,56,6.153543399144437,90,corr_integral
1987,1,6.171662216594579,91,corr_integral
1950,58,6.196747927139643,92,corr_integral
297,41,6.203039246166739,93,corr_integral
3728,39,6.221859935633887,94,corr_integral
3167,0,6.223530080432529,95,corr_integral
1825,39,6.2290240148192995,96,corr_integral
1078,59,6.263656602063532,97,corr_integral
2002,57,6.270154834427971,98,corr_integral
1776,1,6.301825465948316,99,corr_integral
2103,46,6.312787871025125,100,corr_integral
293,53,6.3298694348388365,101,corr_integral
4051,1,6.341812738724226,102,corr_integral
264,57,6.400523404372578,103,corr_integral
4077,39,6.417027434457481,104,corr_integral
2434,46,6.4181936752053765,105,corr_integral
3282,52,6.445358505490629,106,corr_integral
1096,51,6.446195315527999,107,corr_integral
2694,39,6.449177392598674,108,corr_integral
3081,46,6.454987145991704,109,corr_integral
2666,53,6.45981624295564,110,corr_integral
1548,39,6.460068702156286,111,corr_integral
1775,30,6.467342399305025,112,corr_integral
3741,52,6.51113968921689,113,corr_integral
3906,1,6.5195478243543015,114,corr_integral
3827,0,6.522338300549645,115,corr_integral
1909,42,6.524818662856883,116,corr_integral
3937,49,6.539198701587075,117,corr_integral
1945,39,6.544503174156108,118,corr_integral
413,46,6.561969821808833,119,corr_integral
302,25,6.567445649194177,120,corr_integral
3596,0,6.5714958673813415,121,corr_integral
3203,58,6.572529436721607,122,corr_integral
694,46,6.580687039272036,123,corr_integral
3320,1,6.586693442765278,124,corr_integral
1884,24,6.592112639796173,125,corr_integral
452,1,6.600414587207918,126,corr_integral
3110,0,6.618487914872515,127,corr_integral
3853,57,6.6190243676382705,128,corr_integral
3163,56,6.6268015031265906,129,corr_integral
3158,17,6.626836869887921,130,corr_integral
3674,13,6.659888553191274,131,corr_integral
1535,32,6.669804728202528,132,corr_integral
718,40,6.671747806921616,133,corr_integral
4072,32,6.671814827925611,134,corr_integral
1466,49,6.672363440119497,135,corr_integral
2775,5,6.678992663769651,136,corr_integral
235,47,6.681482761010194,137,corr_integral
2043,59,6.685742760659223,138,corr_integral
2091,10,6.68681906358682,139,corr_integral
3772,56,6.687289537551855,140,corr_integral
1600,14,6.687413833942419,141,corr_integral
4133,44,6.69062018292949,142,corr_integral
3374,43,6.691408053995786,143,corr_integral
4174,57,6.694074718735142,144,corr_integral
395,53,6.694353085775635,145,corr_integral
542,53,6.6974433443695744,146,corr_integral
3851,47,6.699082035852872,147,corr_integral
300,58,6.704679225791935,148,corr_integral
387,57,6.7109193708436665,149,corr_integral
1,1,6.7170889188429115,150,corr_integral
2156,53,6.71974923549381,151,corr_integral
207,5,6.727850323469723,152,corr_integral
2035,35,6.728728257435368,153,corr_integral
1657,1,6.743473919151441,154,corr_integral
2276,0,6.745660342811942,155,corr_integral
1382,32,6.746771619679518,156,corr_integral
3002,63,6.752837746848111,157,corr_integral
223,47,6.759172886000602,158,corr_integral
771,50,6.762317576875915,159,corr_integral
4040,59,6.76404767596776,160,corr_integral
3159,59,6.765573162557647,161,corr_integral
19,1,6.76691353506169,162,corr_integral
1398,43,6.767967966429929,163,corr_integral
4163,1,6.771348879983826,164,corr_integral
1089,39,6.779332253764781,165,corr_integral
448,0,6.781214144540847,166,corr_integral
48,43,6.781478245393619,167,corr_integral
1848,27,6.7850563958897725,168,corr_integral
1656,1,6.800532259729356,169,corr_integral
759,59,6.8005627877846955,170,corr_integral
972,47,6.805391763075053,171,corr_integral
3048,39,6.807724038993547,172,corr_integral
4186,1,6.813820663602328,173,corr_integral
65,0,6.821911585710588,174,corr_integral
3677,46,6.82885271232599,175,corr_integral
2824,53,6.830945275909113,176,corr_integral
2160,1,6.835545487018617,177,corr_integral
1923,41,6.835733230013376,178,corr_integral
4206,63,6.845513429690139,179,corr_integral
3946,46,6.851141722212547,180,corr_integral
76,1,6.8670312835271545,181,corr_integral
350,17,6.869427030696419,182,corr_integral
3309,58,6.870174309350957,183,corr_integral
265,33,6.874514764193961,184,corr_integral
4136,10,6.88069550009983,185,corr_integral
