sample_id,label,score,rank,method
32140,0,1.4971208358321701,1,corr_integral
5867,2,1.5699285132151544,2,corr_integral
28178,0,1.5759303966018723,3,corr_integral
49994,0,1.622861955748219,4,corr_integral
44590,6,1.6534178959207495,5,corr_integral
9881,0,1.6761231113493416,6,corr_integral
35798,0,1.7134803419257163,7,corr_integral
16219,0,1.7147126099564396,8,corr_integral
38224,0,1.7587629508067502,9,corr_integral
41454,2,1.7645909234037958,10,corr_integral
12507,0,1.7824357355129543,11,corr_integral
8522,0,1.8033690026382347,12,corr_integral
45924,8,1.8303962883674774,13,corr_integral
23799,8,1.8392890829122235,14,corr_integral
11497,1,1.8529345439563945,15,corr_integral
16139,4,1.8618247493491833,16,corr_integral
43014,8,1.869749668363295,17,corr_integral
43442,0,1.871793221112711,18,corr_integral
30029,0,1.8766695089149992,19,corr_integral
28921,0,1.8810301358631687,20,corr_integral
32629,0,1.8916727471402845,21,corr_integral
22576,8,1.9037893374025796,22,corr_integral
11554,0,1.9042548923587839,23,corr_integral
19251,8,1.9070824015006813,24,corr_integral
1787,2,1.9119168742586985,25,corr_integral
10212,0,1.9179086899640279,26,corr_integral
30493,2,1.9285380461713182,27,corr_integral
41842,0,1.9295398645454376,28,corr_integral
33776,2,1.9311634038707566,29,corr_integral
42754,0,1.9446139462502274,30,corr_integral
26629,2,1.96107279898299,31,corr_integral
37283,2,1.9645541089817402,32,corr_integral
33160,0,1.9678271161341503,33,corr_integral
26722,0,1.9696574413990173,34,corr_integral
18505,0,1.9791833855174084,35,corr_integral
13467,0,1.9958093702826276,36,corr_integral
19438,0,1.9972480995399025,37,corr_integral
46680,0,2.0124064519617164,38,corr_integral
3259,2,2.0151391189193624,39,corr_integral
44967,0,2.01687408640122,40,corr_integral
25614,1,2.027734256951614,41,corr_integral
22609,0,2.029167620632153,42,corr_integral
24467,2,2.0325263762448937,43,corr_integral
38341,0,2.0339940045872855,44,corr_integral
5010,0,2.042144646418692,45,corr_integral
9985,0,2.04886732633667,46,corr_integral
25872,1,2.0580697610726038,47,corr_integral
7060,0,2.062824439878753,48,corr_integral
7654,0,2.064663999774829,49,corr_integral
42235,0,2.0675430771572314,50,corr_integral
44688,2,2.0676333764789327,51,corr_integral
25970,0,2.0708814138278613,52,corr_integral
23581,0,2.087986246058822,53,corr_integral
48557,0,2.0920191810856323,54,corr_integral
8072,0,2.093450560542179,55,corr_integral
26027,0,2.0947733913380375,56,corr_integral
3049,0,2.0972259587165816,57,corr_integral
10337,8,2.1003856316785616,58,corr_integral
18306,0,2.1042795631628453,59,corr_integral
24412,8,2.109393437291388,60,corr_integral
40635,0,2.1109772090303642,61,corr_integral
20132,0,2.120752298378995,62,corr_integral
26495,0,2.132019612902364,63,corr_integral
19859,0,2.1352783916824905,64,corr_integral
25833,2,2.135696819482339,65,corr_integral
43664,0,2.1393949856261125,66,corr_integral
35414,0,2.1519360781695642,67,corr_integral
16846,8,2.1533424664028002,68,corr_integral
10474,2,2.155378847893856,69,corr_integral
47491,2,2.1584794850683546,70,corr_integral
