sample_id,label,score,rank,method
19843,2,0.0,0,random
37295,4,2.000040000800016e-05,1,random
39472,9,4.000080001600032e-05,2,random
46371,0,6.000120002400048e-05,3,random
30565,0,8.000160003200064e-05,4,random
46549,3,0.0001000020000400008,5,random
16302,4,0.00012000240004800096,6,random
1484,8,0.00014000280005600112,7,random
40955,4,0.0001600032000640013,8,random
3045,1,0.00018000360007200145,9,random
22180,5,0.0002000040000800016,10,random
42076,8,0.00022000440008800175,11,random
44387,7,0.00024000480009600192,12,random
30184,9,0.00026000520010400205,13,random
1555,9,0.00028000560011200225,14,random
11254,7,0.0003000060001200024,15,random
49531,7,0.0003200064001280026,16,random
13896,0,0.0003400068001360027,17,random
44275,4,0.0003600072001440029,18,random
2467,4,0.00038000760015200304,19,random
15620,6,0.0004000080001600032,20,random
34598,9,0.00042000840016800337,21,random
42816,4,0.0004400088001760035,22,random
46079,3,0.0004600092001840037,23,random
35128,2,0.00048000960019200384,24,random
29558,4,0.000500010000200004,25,random
45100,4,0.0005200104002080041,26,random
38950,9,0.0005400108002160043,27,random
54781,5,0.0005600112002240045,28,random
52339,7,0.0005800116002320047,29,random
19572,7,0.0006000120002400048,30,random
47326,4,0.000620012400248005,31,random
28565,0,0.0006400128002560051,32,random
1004,4,0.0006600132002640052,33,random
42171,1,0.0006800136002720054,34,random
22873,8,0.0007000140002800056,35,random
54403,6,0.0007200144002880058,36,random
11905,6,0.0007400148002960059,37,random
29702,8,0.0007600152003040061,38,random
45172,4,0.0007800156003120063,39,random
25334,4,0.0008000160003200064,40,random
41555,1,0.0008200164003280065,41,random
11501,0,0.0008400168003360067,42,random
48947,0,0.0008600172003440069,43,random
45302,1,0.000880017600352007,44,random
57289,2,0.0009000180003600072,45,random
46389,6,0.0009200184003680074,46,random
50901,2,0.0009400188003760075,47,random
4682,0,0.0009600192003840077,48,random
30961,5,0.0009800196003920078,49,random
33927,6,0.001000020000400008,50,random
22245,0,0.0010200204004080081,51,random
48277,2,0.0010400208004160082,52,random
2818,3,0.0010600212004240085,53,random
28197,9,0.0010800216004320086,54,random
27350,6,0.001100022000440009,55,random
28195,9,0.001120022400448009,56,random
30311,4,0.001140022800456009,57,random
16997,0,0.0011600232004640094,58,random
40835,4,0.0011800236004720095,59,random
2642,0,0.0012000240004800095,60,random
39144,8,0.0012200244004880098,61,random
27930,3,0.00124002480049601,62,random
165,6,0.00126002520050401,63,random
52708,4,0.0012800256005120103,64,random
5958,3,0.0013000260005200104,65,random
19775,5,0.0013200264005280105,66,random
31510,7,0.0013400268005360108,67,random
42226,8,0.0013600272005440108,68,random
9428,9,0.001380027600552011,69,random
10895,8,0.0014000280005600112,70,random
45327,3,0.0014200284005680113,71,random
43118,1,0.0014400288005760116,72,random
40340,0,0.0014600292005840117,73,random
41017,8,0.0014800296005920118,74,random
1513,7,0.001500030000600012,75,random
15748,2,0.0015200304006080122,76,random
40546,5,0.0015400308006160122,77,random
50345,7,0.0015600312006240125,78,random
58262,5,0.0015800316006320126,79,random
11307,6,0.0016000320006400127,80,random
48283,6,0.001620032400648013,81,random
30294,7,0.001640032800656013,82,random
25464,8,0.0016600332006640132,83,random
2688,1,0.0016800336006720135,84,random
24384,7,0.0017000340006800136,85,random
24702,7,0.0017200344006880139,86,random
18668,9,0.001740034800696014,87,random
58525,3,0.001760035200704014,88,random
40828,6,0.0017800356007120143,89,random
22345,1,0.0018000360007200144,90,random
34635,8,0.0018200364007280145,91,random
39854,0,0.0018400368007360148,92,random
27128,9,0.0018600372007440149,93,random
4000,7,0.001880037600752015,94,random
21337,6,0.0019000380007600153,95,random
59299,3,0.0019200384007680153,96,random
42776,0,0.0019400388007760154,97,random
35093,3,0.0019600392007840155,98,random
18366,5,0.001980039600792016,99,random
13549,8,0.002000040000800016,100,random
53335,8,0.002020040400808016,101,random
42787,4,0.0020400408008160163,102,random
51664,6,0.0020600412008240166,103,random
42603,2,0.0020800416008320164,104,random
41879,1,0.0021000420008400167,105,random
33173,0,0.002120042400848017,106,random
40033,1,0.002140042800856017,107,random
13528,0,0.002160043200864017,108,random
29477,0,0.0021800436008720175,109,random
37791,5,0.002200044000880018,110,random
48181,2,0.0022200444008880177,111,random
51230,3,0.002240044800896018,112,random
46443,0,0.0022600452009040183,113,random
14568,9,0.002280045600912018,114,random
32919,8,0.0023000460009200184,115,random
58218,4,0.0023200464009280187,116,random
6518,9,0.0023400468009360186,117,random
59768,1,0.002360047200944019,118,random
971,7,0.002380047600952019,119,random
59906,5,0.002400048000960019,120,random
42500,9,0.0024200484009680194,121,random
13964,6,0.0024400488009760197,122,random
27738,4,0.0024600492009840195,123,random
37723,0,0.00248004960099202,124,random
44628,1,0.00250005000100002,125,random
16729,2,0.00252005040100802,126,random
50264,1,0.0025400508010160203,127,random
50128,9,0.0025600512010240206,128,random
28814,0,0.0025800516010320205,129,random
19708,3,0.0026000520010400208,130,random
27551,2,0.002620052401048021,131,random
20448,2,0.002640052801056021,132,random
46312,5,0.0026600532010640212,133,random
45146,0,0.0026800536010720215,134,random
36870,8,0.0027000540010800214,135,random
5881,0,0.0027200544010880217,136,random
37849,1,0.002740054801096022,137,random
43271,8,0.002760055201104022,138,random
59810,5,0.002780055601112022,139,random
6981,5,0.0028000560011200225,140,random
51549,4,0.0028200564011280228,141,random
25834,6,0.0028400568011360226,142,random
51983,2,0.002860057201144023,143,random
30799,6,0.0028800576011520232,144,random
30040,3,0.002900058001160023,145,random
24546,2,0.0029200584011680234,146,random
34759,1,0.0029400588011760237,147,random
9493,4,0.0029600592011840236,148,random
4130,7,0.002980059601192024,149,random
36537,0,0.003000060001200024,150,random
35321,7,0.003020060401208024,151,random
6615,0,0.0030400608012160243,152,random
47070,4,0.0030600612012240246,153,random
16977,4,0.0030800616012320245,154,random
55171,7,0.003100062001240025,155,random
11117,6,0.003120062401248025,156,random
10455,1,0.003140062801256025,157,random
23743,9,0.0031600632012640253,158,random
15634,6,0.0031800636012720256,159,random
27143,3,0.0032000640012800254,160,random
53883,4,0.0032200644012880257,161,random
43335,8,0.003240064801296026,162,random
11143,1,0.003260065201304026,163,random
24044,7,0.003280065601312026,164,random
44016,9,0.0033000660013200265,165,random
55765,0,0.0033200664013280264,166,random
46992,0,0.0033400668013360267,167,random
23859,2,0.003360067201344027,168,random
227,9,0.0033800676013520273,169,random
48522,4,0.003400068001360027,170,random
51527,9,0.0034200684013680274,171,random
45033,4,0.0034400688013760277,172,random
39320,6,0.0034600692013840276,173,random
39812,4,0.003480069601392028,174,random
44651,5,0.003500070001400028,175,random
24411,6,0.003520070401408028,176,random
4509,2,0.0035400708014160284,177,random
46363,7,0.0035600712014240287,178,random
1358,6,0.0035800716014320285,179,random
36140,7,0.003600072001440029,180,random
19522,4,0.003620072401448029,181,random
30544,5,0.003640072801456029,182,random
1892,6,0.0036600732014640293,183,random
51187,1,0.0036800736014720296,184,random
34106,6,0.0037000740014800295,185,random
15266,1,0.0037200744014880298,186,random
19517,1,0.00374007480149603,187,random
32430,2,0.00376007520150403,188,random
31576,7,0.0037800756015120302,189,random
33420,5,0.0038000760015200305,190,random
19729,9,0.0038200764015280304,191,random
18459,6,0.0038400768015360307,192,random
21452,6,0.003860077201544031,193,random
22404,3,0.003880077601552031,194,random
50968,0,0.003900078001560031,195,random
51573,0,0.003920078401568031,196,random
44518,0,0.003940078801576032,197,random
39918,2,0.003960079201584032,198,random
26338,0,0.0039800796015920315,199,random
54151,5,0.004000080001600032,200,random
29040,1,0.004020080401608032,201,random
19661,6,0.004040080801616032,202,random
25121,7,0.004060081201624033,203,random
26768,6,0.0040800816016320325,204,random
12215,1,0.004100082001640032,205,random
13905,7,0.004120082401648033,206,random
20735,9,0.004140082801656033,207,random
53005,6,0.004160083201664033,208,random
43019,7,0.004180083601672034,209,random
13232,5,0.0042000840016800335,210,random
17389,3,0.004220084401688033,211,random
58332,9,0.004240084801696034,212,random
25424,6,0.004260085201704034,213,random
10178,7,0.004280085601712034,214,random
40947,3,0.0043000860017200345,215,random
20775,6,0.004320086401728034,216,random
37386,2,0.004340086801736035,217,random
21293,7,0.004360087201744035,218,random
10930,6,0.004380087601752035,219,random
2043,8,0.004400088001760036,220,random
15993,0,0.0044200884017680355,221,random
2266,5,0.004440088801776035,222,random
41977,4,0.004460089201784036,223,random
23225,3,0.004480089601792036,224,random
13276,5,0.004500090001800036,225,random
10133,4,0.0045200904018080365,226,random
40167,9,0.004540090801816036,227,random
44094,0,0.004560091201824036,228,random
58235,2,0.004580091601832037,229,random
23510,8,0.004600092001840037,230,random
6508,8,0.004620092401848037,231,random
46675,5,0.0046400928018560375,232,random
40979,6,0.004660093201864037,233,random
57862,4,0.004680093601872037,234,random
22320,8,0.004700094001880038,235,random
44749,3,0.004720094401888038,236,random
22666,4,0.004740094801896038,237,random
50093,6,0.004760095201904038,238,random
53242,7,0.004780095601912038,239,random
13001,1,0.004800096001920038,240,random
34436,2,0.004820096401928039,241,random
12949,1,0.004840096801936039,242,random
37436,8,0.004860097201944039,243,random
4712,6,0.004880097601952039,244,random
3442,7,0.004900098001960039,245,random
21959,2,0.004920098401968039,246,random
40079,3,0.00494009880197604,247,random
799,5,0.00496009920198404,248,random
49950,5,0.0049800996019920395,249,random
5176,1,0.00500010000200004,250,random
12758,6,0.00502010040200804,251,random
6714,4,0.00504010080201604,252,random
11713,4,0.005060101202024041,253,random
64,4,0.005080101602032041,254,random
22560,1,0.0051001020020400405,255,random
31411,6,0.005120102402048041,256,random
55845,3,0.005140102802056041,257,random
59253,2,0.005160103202064041,258,random
17849,7,0.005180103602072042,259,random
54573,2,0.0052001040020800415,260,random
52157,8,0.005220104402088041,261,random
14369,2,0.005240104802096042,262,random
53423,7,0.005260105202104042,263,random
2013,8,0.005280105602112042,264,random
53390,2,0.005300106002120043,265,random
47815,0,0.0053201064021280425,266,random
23497,5,0.005340106802136042,267,random
