sample_id,label,score,rank,method
3896,43,8.589080810546875,0,perplexity_filtering
4136,10,8.815093994140625,1,perplexity_filtering
3106,17,9.198464393615723,2,perplexity_filtering
3967,52,9.236227989196777,3,perplexity_filtering
3890,56,9.31883430480957,4,perplexity_filtering
4064,52,9.330296516418457,5,perplexity_filtering
453,41,9.35733699798584,6,perplexity_filtering
4189,13,9.364469528198242,7,perplexity_filtering
1765,1,9.459903717041016,8,perplexity_filtering
1921,43,9.465928077697754,9,perplexity_filtering
2104,53,9.484030723571777,10,perplexity_filtering
2683,46,9.494610786437988,11,perplexity_filtering
3258,53,9.547080039978027,12,perplexity_filtering
906,56,9.549254417419434,13,perplexity_filtering
4148,61,9.559653282165527,14,perplexity_filtering
648,6,9.577237129211426,15,perplexity_filtering
4089,50,9.578435897827148,16,perplexity_filtering
390,43,9.585643768310547,17,perplexity_filtering
631,57,9.592415809631348,18,perplexity_filtering
4135,13,9.651521682739258,19,perplexity_filtering
264,57,9.656198501586914,20,perplexity_filtering
3921,1,9.668647766113281,21,perplexity_filtering
177,0,9.677921295166016,22,perplexity_filtering
931,14,9.6790771484375,23,perplexity_filtering
2103,46,9.706795692443848,24,perplexity_filtering
3422,57,9.721842765808105,25,perplexity_filtering
3461,1,9.738812446594238,26,perplexity_filtering
1698,6,9.753005981445312,27,perplexity_filtering
2324,59,9.771407127380371,28,perplexity_filtering
2105,47,9.81137466430664,29,perplexity_filtering
316,47,9.817933082580566,30,perplexity_filtering
1918,46,9.822949409484863,31,perplexity_filtering
3141,43,9.830591201782227,32,perplexity_filtering
627,58,9.846687316894531,33,perplexity_filtering
2964,43,9.85082721710205,34,perplexity_filtering
4247,1,9.851527214050293,35,perplexity_filtering
4068,0,9.855034828186035,36,perplexity_filtering
3991,46,9.860896110534668,37,perplexity_filtering
4143,39,9.870043754577637,38,perplexity_filtering
3681,1,9.888276100158691,39,perplexity_filtering
460,43,9.89174747467041,40,perplexity_filtering
2475,57,9.89370059967041,41,perplexity_filtering
4006,56,9.899958610534668,42,perplexity_filtering
3816,46,9.901398658752441,43,perplexity_filtering
885,6,9.902120590209961,44,perplexity_filtering
4124,43,9.906229019165039,45,perplexity_filtering
584,61,9.909969329833984,46,perplexity_filtering
3419,1,9.911407470703125,47,perplexity_filtering
2824,53,9.923774719238281,48,perplexity_filtering
785,46,9.926164627075195,49,perplexity_filtering
4227,8,9.931819915771484,50,perplexity_filtering
1111,53,9.933959007263184,51,perplexity_filtering
904,63,9.939037322998047,52,perplexity_filtering
3586,47,9.939144134521484,53,perplexity_filtering
1117,59,9.942235946655273,54,perplexity_filtering
771,50,9.945451736450195,55,perplexity_filtering
1865,39,9.94847297668457,56,perplexity_filtering
870,43,9.960244178771973,57,perplexity_filtering
1149,1,9.968925476074219,58,perplexity_filtering
3654,6,9.969968795776367,59,perplexity_filtering
2580,17,9.971758842468262,60,perplexity_filtering
2242,63,9.984284400939941,61,perplexity_filtering
2446,52,9.992856979370117,62,perplexity_filtering
3985,57,9.994461059570312,63,perplexity_filtering
3711,52,9.995211601257324,64,perplexity_filtering
2120,46,9.998698234558105,65,perplexity_filtering
3216,43,10.009885787963867,66,perplexity_filtering
916,58,10.021175384521484,67,perplexity_filtering
29,1,10.02560043334961,68,perplexity_filtering
684,8,10.028757095336914,69,perplexity_filtering
4133,44,10.030523300170898,70,perplexity_filtering
3083,53,10.032583236694336,71,perplexity_filtering
4088,39,10.03276538848877,72,perplexity_filtering
849,52,10.035539627075195,73,perplexity_filtering
2750,53,10.041733741760254,74,perplexity_filtering
2474,59,10.044583320617676,75,perplexity_filtering
3839,13,10.052824974060059,76,perplexity_filtering
732,53,10.061092376708984,77,perplexity_filtering
1885,58,10.065728187561035,78,perplexity_filtering
1640,43,10.066277503967285,79,perplexity_filtering
1084,17,10.070168495178223,80,perplexity_filtering
2736,41,10.071253776550293,81,perplexity_filtering
41,59,10.081416130065918,82,perplexity_filtering
1107,6,10.088425636291504,83,perplexity_filtering
4095,32,10.08979606628418,84,perplexity_filtering
3001,42,10.09188461303711,85,perplexity_filtering
3699,21,10.093679428100586,86,perplexity_filtering
3941,21,10.095065116882324,87,perplexity_filtering
4140,1,10.096259117126465,88,perplexity_filtering
3702,47,10.097841262817383,89,perplexity_filtering
298,33,10.101678848266602,90,perplexity_filtering
4169,49,10.102409362792969,91,perplexity_filtering
2401,52,10.1058931350708,92,perplexity_filtering
782,63,10.106006622314453,93,perplexity_filtering
2000,39,10.11056137084961,94,perplexity_filtering
848,43,10.112588882446289,95,perplexity_filtering
3860,39,10.114818572998047,96,perplexity_filtering
923,0,10.12337589263916,97,perplexity_filtering
4092,53,10.124102592468262,98,perplexity_filtering
180,39,10.125232696533203,99,perplexity_filtering
2351,6,10.125860214233398,100,perplexity_filtering
960,1,10.13023567199707,101,perplexity_filtering
2238,58,10.133376121520996,102,perplexity_filtering
2199,52,10.139863014221191,103,perplexity_filtering
3999,51,10.140121459960938,104,perplexity_filtering
769,57,10.14535903930664,105,perplexity_filtering
3940,6,10.148946762084961,106,perplexity_filtering
2106,43,10.14998722076416,107,perplexity_filtering
209,50,10.151984214782715,108,perplexity_filtering
2797,57,10.152420043945312,109,perplexity_filtering
790,5,10.155278205871582,110,perplexity_filtering
1639,1,10.157719612121582,111,perplexity_filtering
3897,1,10.161829948425293,112,perplexity_filtering
4203,47,10.165084838867188,113,perplexity_filtering
308,39,10.167132377624512,114,perplexity_filtering
1963,43,10.168085098266602,115,perplexity_filtering
2910,58,10.170727729797363,116,perplexity_filtering
3660,43,10.175654411315918,117,perplexity_filtering
4081,46,10.17780876159668,118,perplexity_filtering
3335,51,10.179121017456055,119,perplexity_filtering
4111,43,10.18278694152832,120,perplexity_filtering
623,51,10.184768676757812,121,perplexity_filtering
964,0,10.18968391418457,122,perplexity_filtering
2428,1,10.197366714477539,123,perplexity_filtering
3968,43,10.19995403289795,124,perplexity_filtering
838,61,10.2036771774292,125,perplexity_filtering
583,50,10.205101013183594,126,perplexity_filtering
4122,57,10.205307006835938,127,perplexity_filtering
977,43,10.212806701660156,128,perplexity_filtering
1605,39,10.21729850769043,129,perplexity_filtering
4284,53,10.217543601989746,130,perplexity_filtering
2772,15,10.219361305236816,131,perplexity_filtering
2279,35,10.223002433776855,132,perplexity_filtering
1571,58,10.223504066467285,133,perplexity_filtering
359,56,10.224196434020996,134,perplexity_filtering
3522,57,10.224235534667969,135,perplexity_filtering
3720,58,10.226049423217773,136,perplexity_filtering
3951,46,10.229990005493164,137,perplexity_filtering
2484,17,10.233946800231934,138,perplexity_filtering
4168,46,10.236470222473145,139,perplexity_filtering
2412,43,10.239672660827637,140,perplexity_filtering
2809,51,10.2401704788208,141,perplexity_filtering
2833,43,10.241196632385254,142,perplexity_filtering
364,58,10.251319885253906,143,perplexity_filtering
330,1,10.252669334411621,144,perplexity_filtering
2186,57,10.253862380981445,145,perplexity_filtering
1880,56,10.258581161499023,146,perplexity_filtering
730,53,10.261499404907227,147,perplexity_filtering
2507,0,10.264296531677246,148,perplexity_filtering
3931,8,10.268515586853027,149,perplexity_filtering
4076,53,10.26877498626709,150,perplexity_filtering
4084,57,10.268838882446289,151,perplexity_filtering
3272,1,10.269255638122559,152,perplexity_filtering
210,58,10.269698143005371,153,perplexity_filtering
4178,50,10.272276878356934,154,perplexity_filtering
1112,1,10.272500038146973,155,perplexity_filtering
360,58,10.279495239257812,156,perplexity_filtering
4022,10,10.280587196350098,157,perplexity_filtering
4323,63,10.286467552185059,158,perplexity_filtering
1902,56,10.290142059326172,159,perplexity_filtering
2109,58,10.29507827758789,160,perplexity_filtering
4023,39,10.295982360839844,161,perplexity_filtering
2302,44,10.300151824951172,162,perplexity_filtering
3446,63,10.30082893371582,163,perplexity_filtering
1367,53,10.302037239074707,164,perplexity_filtering
487,58,10.307661056518555,165,perplexity_filtering
1212,1,10.3098783493042,166,perplexity_filtering
1867,39,10.315633773803711,167,perplexity_filtering
707,17,10.316108703613281,168,perplexity_filtering
4094,53,10.317402839660645,169,perplexity_filtering
1705,32,10.319872856140137,170,perplexity_filtering
116,1,10.327898979187012,171,perplexity_filtering
1632,53,10.32918930053711,172,perplexity_filtering
671,1,10.331517219543457,173,perplexity_filtering
3224,53,10.331931114196777,174,perplexity_filtering
2234,46,10.33286190032959,175,perplexity_filtering
1618,1,10.339089393615723,176,perplexity_filtering
4185,53,10.3413724899292,177,perplexity_filtering
3745,42,10.343231201171875,178,perplexity_filtering
3831,43,10.346376419067383,179,perplexity_filtering
4060,1,10.34913158416748,180,perplexity_filtering
3413,56,10.357635498046875,181,perplexity_filtering
196,0,10.363990783691406,182,perplexity_filtering
3163,56,10.36495590209961,183,perplexity_filtering
1418,46,10.36666488647461,184,perplexity_filtering
2630,59,10.368647575378418,185,perplexity_filtering
4149,6,10.369414329528809,186,perplexity_filtering
325,39,10.369527816772461,187,perplexity_filtering
3868,56,10.370190620422363,188,perplexity_filtering
1017,60,10.370959281921387,189,perplexity_filtering
2761,56,10.37227725982666,190,perplexity_filtering
3866,1,10.37336540222168,191,perplexity_filtering
197,43,10.376039505004883,192,perplexity_filtering
3490,8,10.38097858428955,193,perplexity_filtering
3336,49,10.382391929626465,194,perplexity_filtering
335,39,10.384956359863281,195,perplexity_filtering
2521,46,10.386590003967285,196,perplexity_filtering
4016,1,10.388760566711426,197,perplexity_filtering
206,57,10.391469955444336,198,perplexity_filtering
3837,21,10.393403053283691,199,perplexity_filtering
1349,46,10.394322395324707,200,perplexity_filtering
1946,43,10.394795417785645,201,perplexity_filtering
1851,0,10.397452354431152,202,perplexity_filtering
77,61,10.397794723510742,203,perplexity_filtering
3447,53,10.403895378112793,204,perplexity_filtering
105,53,10.409150123596191,205,perplexity_filtering
270,53,10.409712791442871,206,perplexity_filtering
32,0,10.412202835083008,207,perplexity_filtering
3158,17,10.412297248840332,208,perplexity_filtering
1872,58,10.413079261779785,209,perplexity_filtering
457,0,10.414477348327637,210,perplexity_filtering
781,46,10.415619850158691,211,perplexity_filtering
3800,8,10.416054725646973,212,perplexity_filtering
3894,1,10.416172981262207,213,perplexity_filtering
2584,1,10.421369552612305,214,perplexity_filtering
2622,53,10.422813415527344,215,perplexity_filtering
2078,53,10.423081398010254,216,perplexity_filtering
1385,47,10.423998832702637,217,perplexity_filtering
3875,56,10.427628517150879,218,perplexity_filtering
4188,56,10.43053913116455,219,perplexity_filtering
425,24,10.431754112243652,220,perplexity_filtering
694,46,10.433220863342285,221,perplexity_filtering
1453,1,10.436793327331543,222,perplexity_filtering
1905,58,10.43777084350586,223,perplexity_filtering
25,41,10.438505172729492,224,perplexity_filtering
2504,1,10.440120697021484,225,perplexity_filtering
328,43,10.450064659118652,226,perplexity_filtering
1634,0,10.45262622833252,227,perplexity_filtering
3285,39,10.454293251037598,228,perplexity_filtering
839,43,10.457128524780273,229,perplexity_filtering
119,43,10.458588600158691,230,perplexity_filtering
3666,60,10.462451934814453,231,perplexity_filtering
1662,63,10.466316223144531,232,perplexity_filtering
2018,51,10.466361045837402,233,perplexity_filtering
4019,47,10.466980934143066,234,perplexity_filtering
2047,43,10.467606544494629,235,perplexity_filtering
3841,43,10.469396591186523,236,perplexity_filtering
4166,47,10.470893859863281,237,perplexity_filtering
382,1,10.473705291748047,238,perplexity_filtering
